"Name","Created","Runtime","End Time","Hostname","ID","Notes","GPU Type","State","Updated","Tags","CKAS/layer1","CKAS/layer2","CKAS/layer3","CKAS/layer4","CKAS/layer5","CKAS/layer6","TEST/accuracy","TRAIN/accuracy","TRAIN/loss"
"resnet18 cifar10 shuffle_degree: 1 3 fintuning with 5000 samples","2024-01-12T07:43:33.000Z","329","2024-01-12T07:49:02.000Z","matar","25a287g4","-","NVIDIA TITAN RTX","finished","2024-01-12T07:49:02.000Z","","0.98262995052863","0.9691513885127744","0.9015076572590632","0.643833903107428","0.2352626336167206","0.028325178738482417","32.58","98.06","0.11384801275933244"
"resnet18 cifar10 shuffle_degree: 4 3 fintuning with 5000 samples","2024-01-12T07:43:22.000Z","319","2024-01-12T07:48:41.000Z","matar","3medzh6c","-","NVIDIA TITAN RTX","finished","2024-01-12T07:48:41.000Z","","0.977955180825712","0.952677284066494","0.8833964703097597","0.6527757402997062","0.25233440455346007","0.02640607977397581","15.86","96.18","0.16702590285426683"
"resnet18 cifar10 shuffle_degree: 9 3 fintuning with 5000 samples","2024-01-12T07:43:21.000Z","322","2024-01-12T07:48:43.000Z","matar","39eie4ha","-","NVIDIA TITAN RTX","finished","2024-01-12T07:48:43.000Z","","0.9786834528841932","0.9688727262705998","0.902125588577606","0.6689966894717838","0.28998613108145394","0.03182221158123739","11","94.52","0.28319853422629415"
"resnet18 cifar10 shuffle_degree: 1 2 fintuning with 5000 samples","2024-01-12T07:37:57.000Z","330","2024-01-12T07:43:27.000Z","matar","19anemuo","-","NVIDIA TITAN RTX","finished","2024-01-12T07:43:27.000Z","","0.984430877806979","0.9640442982649022","0.8952310091621889","0.6272951929717984","0.23241007569013","0.04222404456430111","33.92","96.66","0.14689458958852064"
"resnet18 cifar10 shuffle_degree: 2 2 fintuning with 5000 samples","2024-01-12T07:37:57.000Z","333","2024-01-12T07:43:30.000Z","matar","xzhyj7d1","-","NVIDIA TITAN RTX","finished","2024-01-12T07:43:30.000Z","","0.9779413692138998","0.9680563617644086","0.9029268277709172","0.6678350604781195","0.25059903383122617","0.04316344765248497","24.04","96.14","0.17772281904271833"
"resnet18 cifar10 2 fintuning with 5000 samples","2024-01-12T07:37:56.000Z","333","2024-01-12T07:43:29.000Z","matar","3cv9djur","-","NVIDIA TITAN RTX","finished","2024-01-12T07:43:29.000Z","","0.985561992795581","0.9731420139096166","0.8993865748912817","0.62795187790308","0.24606455076693237","0.043258200253294264","65.94","98.6","0.06668435182099106"
"resnet18 cifar10 shuffle_degree: 4 2 fintuning with 5000 samples","2024-01-12T07:37:51.000Z","325","2024-01-12T07:43:16.000Z","matar","benj0gty","-","NVIDIA TITAN RTX","finished","2024-01-12T07:43:16.000Z","","0.9811672174921712","0.9668094717434904","0.9058088483393631","0.6731149396865651","0.2507465464107326","0.038696088942908886","16.5","96.92","0.13222062145804714"
"resnet18 cifar10 shuffle_degree: 9 2 fintuning with 5000 samples","2024-01-12T07:37:51.000Z","325","2024-01-12T07:43:16.000Z","matar","xt112tdm","-","NVIDIA TITAN RTX","finished","2024-01-12T07:43:16.000Z","","0.9817539950541536","0.9641988490436652","0.8987965024523442","0.6811264599646315","0.27784271832357665","0.019521179752649415","10.38","95.26","0.2516322809087623"
"resnet18 cifar10 1 fintuning with 5000 samples","2024-01-12T07:32:46.000Z","305","2024-01-12T07:37:51.000Z","matar","1jt6ni10","-","NVIDIA TITAN RTX","finished","2024-01-12T07:37:51.000Z","","0.9870832300503706","0.971965376862838","0.9021226564039104","0.624303855515555","0.2533435891252613","0.0507163383603931","67.22","98.74","0.04791910452864601"
"resnet18 cifar10 shuffle_degree: 4 1 fintuning with 5000 samples","2024-01-12T07:32:46.000Z","299","2024-01-12T07:37:45.000Z","matar","28ppyd0x","-","NVIDIA TITAN RTX","finished","2024-01-12T07:37:45.000Z","","0.9777619613576114","0.9653834079982015","0.9007896860020456","0.6583756269582764","0.26786085206371113","0.04069085396718528","15.98","97.28","0.15472788707750618"
"resnet18 cifar10 shuffle_degree: 9 1 fintuning with 5000 samples","2024-01-12T07:32:46.000Z","299","2024-01-12T07:37:45.000Z","matar","2npqpdju","-","NVIDIA TITAN RTX","finished","2024-01-12T07:37:45.000Z","","0.9822929172961852","0.956777886062776","0.8824992977676708","0.6669001180190337","0.27483171829401754","0.028985756102554334","9.64","94.04","0.3177025192624824"
"resnet18 cifar10 shuffle_degree: 1 1 fintuning with 5000 samples","2024-01-12T07:32:46.000Z","306","2024-01-12T07:37:52.000Z","matar","2u7qxagy","-","NVIDIA TITAN RTX","finished","2024-01-12T07:37:52.000Z","","0.9847120031819364","0.968940284696002","0.9028538572432522","0.6434799609490048","0.25466398431966847","0.041196604045099575","34.54","97.98","0.08570271142266074"
"resnet18 cifar10 shuffle_degree: 2 1 fintuning with 5000 samples","2024-01-12T07:32:46.000Z","306","2024-01-12T07:37:52.000Z","matar","2xqhedg0","-","NVIDIA TITAN RTX","finished","2024-01-12T07:37:52.000Z","","0.9869011392296096","0.9716685197139744","0.9048359030183531","0.6384875940051207","0.24326917087499111","0.03536305189436138","23.2","97","0.09761100759504328"
"resnet18 cifar10 shuffle_degree: 9 5 training size 50000","2024-01-11T20:10:17.000Z","3644","2024-01-11T21:11:01.000Z","matar","13fii2kt","-","NVIDIA TITAN RTX","finished","2024-01-11T21:11:01.000Z","","0.9705367229579088","0.7880529893768959","0.5447396498503546","0.35870790967734323","0.13325951720052334","0.01902627922502417","10.2","97.242","0.11234277209564351"
"resnet18 cifar10 shuffle_degree: 4 5 training size 50000","2024-01-11T20:10:02.000Z","3643","2024-01-11T21:10:45.000Z","matar","1omf894w","-","NVIDIA TITAN RTX","finished","2024-01-11T21:10:45.000Z","","0.8993675965162136","0.7284517761738745","0.5229293173196052","0.3782639856917798","0.1518369442973501","0.024270696243744967","16.75","98.492","0.060512263075417586"
"resnet18 cifar10 shuffle_degree: 9 4 training size 50000","2024-01-11T19:09:02.000Z","3667","2024-01-11T20:10:09.000Z","matar","3oii37v5","-","NVIDIA TITAN RTX","finished","2024-01-11T20:10:09.000Z","","0.9704604586751556","0.8277511658045293","0.5828512155938963","0.4268925291411096","0.30648941856485784","0.020344433339899156","10.09","96.808","0.11479773220066304"
"resnet18 cifar10 shuffle_degree: 4 4 training size 50000","2024-01-11T19:08:11.000Z","3703","2024-01-11T20:09:54.000Z","matar","2scbnx9i","-","NVIDIA TITAN RTX","finished","2024-01-11T20:09:54.000Z","","0.9360820289429138","0.747802806802391","0.5407904112947852","0.390181189169128","0.24037442416947705","0.02590305835369424","16.67","98.332","0.06117303032780773"
"resnet18 cifar10 shuffle_degree: 9 3 training size 50000","2024-01-11T18:07:55.000Z","3658","2024-01-11T19:08:53.000Z","matar","1r32b5t8","-","NVIDIA TITAN RTX","finished","2024-01-11T19:08:53.000Z","","0.9836480528589332","0.8613091192004791","0.6287328594998932","0.4586911528556687","0.4302297625097946","0.022358046366447365","9.98","97.036","0.12196330125792212"
"resnet18 cifar10 shuffle_degree: 4 3 training size 50000","2024-01-11T18:06:54.000Z","3669","2024-01-11T19:08:03.000Z","matar","2hsctiml","-","NVIDIA TITAN RTX","finished","2024-01-11T19:08:03.000Z","","0.9002592448287363","0.758859100061072","0.5598150427879389","0.3914160819504369","0.1382607958703709","0.01682073685170401","16.34","97.936","0.06600419336640033"
"resnet18 cifar10 shuffle_degree: 9 2 training size 50000","2024-01-11T17:06:17.000Z","3689","2024-01-11T18:07:46.000Z","matar","26ldqk05","-","NVIDIA TITAN RTX","finished","2024-01-11T18:07:46.000Z","","0.977009314789963","0.8352110237078976","0.6390298574857102","0.45243444436750385","0.2717802904944822","0.02105969684319995","10.8","96.906","0.1076458086709832"
"resnet18 cifar10 shuffle_degree: 4 2 training size 50000","2024-01-11T17:05:18.000Z","3687","2024-01-11T18:06:45.000Z","matar","2hwv0xlx","-","NVIDIA TITAN RTX","finished","2024-01-11T18:06:45.000Z","","0.9031147124594232","0.7437105397133638","0.5742815263010648","0.4086932491088457","0.1247577602756127","0.029590990661128063","15.95","98.474","0.054641315918201275"
"resnet18 cifar10 shuffle_degree: 9 1 training size 50000","2024-01-11T16:03:53.000Z","3736","2024-01-11T17:06:09.000Z","matar","2qcyq2hz","-","NVIDIA TITAN RTX","finished","2024-01-11T17:06:09.000Z","","0.9643470421824032","0.8314969908953792","0.5644956962110161","0.3938050516546738","0.31375282596514403","0.01830035011236752","10.07","96.742","0.10958672326069473"
"resnet18 cifar10 shuffle_degree: 4 1 training size 50000","2024-01-11T16:03:53.000Z","3677","2024-01-11T17:05:10.000Z","matar","372y6pst","-","NVIDIA TITAN RTX","finished","2024-01-11T17:05:10.000Z","","0.947809441667692","0.7485212702575795","0.5418039844670786","0.3869888113230632","0.18318730577074205","0.03467832593689322","16.47","97.994","0.062303567097588754"
"vgg16 cifar10_shifted 5 fintuning with 5000 samples","2024-01-11T01:37:05.000Z","436","2024-01-11T01:44:21.000Z","matar","2wk71nqj","-","NVIDIA TITAN RTX","finished","2024-01-11T01:44:21.000Z","","0.9869282793260608","0.9683590857635564","0.9147743509351118","0.7827453988808402","0.5071861985664645","0.4778498536681613","56.6","99.54","0.019171939800555704"
"vgg16 cifar10_shifted 4 fintuning with 5000 samples","2024-01-11T01:29:41.000Z","438","2024-01-11T01:36:59.000Z","matar","2t1tmxth","-","NVIDIA TITAN RTX","finished","2024-01-11T01:36:59.000Z","","0.9932905198014252","0.9713241744609494","0.9324868227402108","0.838670333840763","0.586712918923565","0.5470865952638269","57.66","99.92","0.013455024555308451"
"vgg16 cifar10_shifted 3 fintuning with 5000 samples","2024-01-11T01:22:18.000Z","437","2024-01-11T01:29:35.000Z","matar","15z4djdt","-","NVIDIA TITAN RTX","finished","2024-01-11T01:29:35.000Z","","0.9907397073773176","0.9722108775632954","0.914338759547668","0.8285601829913866","0.5822374348956388","0.5219402039555138","55.06","98.88","0.04949437653991411"
"vgg16 cifar10_shifted 2 fintuning with 5000 samples","2024-01-11T01:14:58.000Z","434","2024-01-11T01:22:12.000Z","matar","2s3edbzj","-","NVIDIA TITAN RTX","finished","2024-01-11T01:22:12.000Z","","0.9825030016424728","0.9592004569099802","0.9192710200849556","0.85791841939365","0.5961192196174744","0.5148250942107923","58.94","99.36","0.017473142223534986"
"vgg16 cifar10_shifted 1 fintuning with 5000 samples","2024-01-11T01:06:25.000Z","507","2024-01-11T01:14:52.000Z","matar","4pdfipjs","-","NVIDIA TITAN RTX","finished","2024-01-11T01:14:52.000Z","","0.9775101672323732","0.95689845619234","0.9117945255205634","0.8152139847990935","0.4844044169175515","0.42239179867271814","54.98","99.38","0.033912725775920825"
"vgg16 SVHN shuffle_degree: 2 5 fintuning with 5000 samples","2024-01-11T00:54:08.000Z","917","2024-01-11T01:09:25.000Z","matar","2n5p4spr","-","NVIDIA TITAN RTX","finished","2024-01-11T01:09:25.000Z","","0.9574532986801222","0.8849715761988439","0.7924871611422957","0.4993552088374823","0.04757298986963725","0.04312048052852764","26.46","99.14","0.05538704929573782"
"vgg16 SVHN shuffle_degree: 4 5 fintuning with 5000 samples","2024-01-11T00:53:59.000Z","916","2024-01-11T01:09:15.000Z","matar","3kxevazj","-","NVIDIA TITAN RTX","finished","2024-01-11T01:09:15.000Z","","0.9647155082747004","0.9200705421162352","0.8250491212269031","0.6117032482243595","0.05038956059571954","0.04515002931538641","16.24","99.34","0.049376155547115504"
"vgg16 SVHN shuffle_degree: 9 5 fintuning with 5000 samples","2024-01-11T00:51:23.000Z","956","2024-01-11T01:07:19.000Z","matar","uxjdlwkm","-","NVIDIA TITAN RTX","finished","2024-01-11T01:07:19.000Z","","0.9706186023001842","0.9426941567958632","0.838729808454423","0.6742539720291161","0.03610431819162047","0.03734329576952926","9.7","97.34","0.06874310630106717"
"vgg16 SVHN shuffle_degree: 1 5 fintuning with 5000 samples","2024-01-11T00:50:20.000Z","992","2024-01-11T01:06:52.000Z","matar","1avb4x6r","-","NVIDIA TITAN RTX","finished","2024-01-11T01:06:52.000Z","","0.9388187593062004","0.8621410361189065","0.7340739636761172","0.3831254314905894","0.047307728850093246","0.04514692905596939","38.48","99.52","0.020001159685591213"
"vgg16 SVHN 5 fintuning with 5000 samples","2024-01-11T00:50:14.000Z","961","2024-01-11T01:06:15.000Z","matar","155rnmuh","-","NVIDIA TITAN RTX","finished","2024-01-11T01:06:15.000Z","","0.9655726552928294","0.8772055259801681","0.7124910163373241","0.2806405632218876","0.05669274831395091","0.05423310427087171","80.66","99.88","0.006216630423736275"
"vgg16 SVHN shuffle_degree: 4 4 fintuning with 5000 samples","2024-01-11T00:36:31.000Z","1042","2024-01-11T00:53:53.000Z","matar","1mhinv06","-","NVIDIA TITAN RTX","finished","2024-01-11T00:53:53.000Z","","0.987134011422609","0.9365316677794688","0.852414674719952","0.6303351681936951","0.04802986634008982","0.047814894696018045","15.94","98.16","0.07065567639129901"
"vgg16 SVHN shuffle_degree: 2 4 fintuning with 5000 samples","2024-01-11T00:36:31.000Z","1051","2024-01-11T00:54:02.000Z","matar","2s0rpd71","-","NVIDIA TITAN RTX","finished","2024-01-11T00:54:02.000Z","","0.9792391350346374","0.9265142632032052","0.8090544652707912","0.4778704576691007","0.048025590437508314","0.0469421096744366","26.52","98.72","0.05037293270649982"
"vgg16 SVHN shuffle_degree: 9 4 fintuning with 5000 samples","2024-01-11T00:34:13.000Z","1024","2024-01-11T00:51:17.000Z","matar","39b89u8g","-","NVIDIA TITAN RTX","finished","2024-01-11T00:51:17.000Z","","0.9786723503785402","0.9371183444705776","0.8615795756324811","0.6721365410608221","0.028554235516744603","0.03091488667835233","9.56","98.58","0.04433569958979252"
"vgg16 SVHN shuffle_degree: 1 4 fintuning with 5000 samples","2024-01-11T00:32:44.000Z","1050","2024-01-11T00:50:14.000Z","matar","2thvku0v","-","NVIDIA TITAN RTX","finished","2024-01-11T00:50:14.000Z","","0.9711845597654034","0.908073664027864","0.7905727480173806","0.43303367333791576","0.05066224324918342","0.04809335182288241","38.58","99.48","0.0094332601147471"
"vgg16 SVHN 4 fintuning with 5000 samples","2024-01-11T00:32:28.000Z","1060","2024-01-11T00:50:08.000Z","matar","2ump0ohq","-","NVIDIA TITAN RTX","finished","2024-01-11T00:50:08.000Z","","0.973287257679596","0.8871775352281362","0.7358126507851359","0.35111829923684656","0.06166019904867778","0.05724253907343165","80.92","99.92","0.0026133981434914586"
"vgg16 SVHN shuffle_degree: 2 3 fintuning with 5000 samples","2024-01-11T00:17:26.000Z","1054","2024-01-11T00:35:00.000Z","matar","54mns4w8","-","NVIDIA TITAN RTX","finished","2024-01-11T00:35:00.000Z","","0.9920242202239212","0.9469628604572556","0.81945794477418","0.5363189857299017","0.050498714901144943","0.04478614046887472","27.1","99.04","0.04549334717174446"
"vgg16 SVHN shuffle_degree: 4 3 fintuning with 5000 samples","2024-01-11T00:17:19.000Z","1061","2024-01-11T00:35:00.000Z","matar","2ri8m7w6","-","NVIDIA TITAN RTX","finished","2024-01-11T00:35:00.000Z","","0.9784098854864778","0.941974615947228","0.8244767781255752","0.60896053810403","0.04217489747682473","0.03690859737675553","16.2","98.5","0.06727929460774561"
"vgg16 SVHN shuffle_degree: 9 3 fintuning with 5000 samples","2024-01-11T00:16:43.000Z","1012","2024-01-11T00:33:35.000Z","matar","q5cpte3z","-","NVIDIA TITAN RTX","finished","2024-01-11T00:33:35.000Z","","0.9850773686696008","0.9412822476402788","0.8181976037913045","0.6457877278984416","0.03173883556949267","0.034237796917845405","9.44","98.4","0.09076046932838668"
"vgg16 SVHN shuffle_degree: 1 3 fintuning with 5000 samples","2024-01-11T00:15:30.000Z","1013","2024-01-11T00:32:23.000Z","matar","163k480d","-","NVIDIA TITAN RTX","finished","2024-01-11T00:32:23.000Z","","0.9809510454845014","0.9218926593667032","0.7895337610056485","0.4564684511365445","0.04964996914336902","0.045113880394404136","37.86","99.16","0.03140252136816656"
"vgg16 SVHN 3 fintuning with 5000 samples","2024-01-11T00:14:34.000Z","1054","2024-01-11T00:32:08.000Z","matar","1tc0fejc","-","NVIDIA TITAN RTX","finished","2024-01-11T00:32:08.000Z","","0.9720003879108758","0.9046019917296751","0.6988211220821208","0.30901336985709277","0.05905178321635566","0.051092648025375394","79.34","99.6","0.01333163652248728"
"vgg16 SVHN shuffle_degree: 2 2 fintuning with 5000 samples","2024-01-11T00:00:43.000Z","997","2024-01-11T00:17:20.000Z","matar","2tqe8afw","-","NVIDIA TITAN RTX","finished","2024-01-11T00:17:20.000Z","","0.959986367174696","0.893005142906322","0.7529918849767835","0.4547333463367304","0.04502149711627033","0.044376800340093094","25.38","98.12","0.07525284099244293"
"vgg16 SVHN shuffle_degree: 4 2 fintuning with 5000 samples","2024-01-11T00:00:40.000Z","993","2024-01-11T00:17:13.000Z","matar","287agjkf","-","NVIDIA TITAN RTX","finished","2024-01-11T00:17:13.000Z","","0.9748348891065772","0.9177281969316324","0.7793025662103569","0.4953758027105392","0.04395765198130308","0.0431867409717878","17.1","98.98","0.05115037954895858"
"vgg16 SVHN shuffle_degree: 9 2 fintuning with 5000 samples","2024-01-11T00:00:27.000Z","970","2024-01-11T00:16:37.000Z","matar","68on3mmn","-","NVIDIA TITAN RTX","finished","2024-01-11T00:16:37.000Z","","0.972425739894293","0.9365866997415716","0.8247929122837973","0.621859590184127","0.04482637862521404","0.042662774264825225","10.72","98.28","0.0630309446447879"
"vgg16 SVHN shuffle_degree: 1 2 fintuning with 5000 samples","2024-01-10T23:58:50.000Z","995","2024-01-11T00:15:25.000Z","matar","37zn3dtq","-","NVIDIA TITAN RTX","finished","2024-01-11T00:15:25.000Z","","0.981753004869758","0.9179643162081068","0.756614289058805","0.3669093562648104","0.04436594006230451","0.04451725255385172","37.88","98.72","0.040315500177683275"
"vgg16 SVHN 2 fintuning with 5000 samples","2024-01-10T23:58:09.000Z","979","2024-01-11T00:14:28.000Z","matar","fm9j1mdc","-","NVIDIA TITAN RTX","finished","2024-01-11T00:14:28.000Z","","0.9603142054316476","0.8971484163895219","0.6844251001797043","0.30075593660124494","0.061540222243664","0.06073679053166271","79.98","99.88","0.00485803918650887"
"vgg16 SVHN shuffle_degree: 9 1 fintuning with 5000 samples","2024-01-10T23:43:38.000Z","1003","2024-01-11T00:00:21.000Z","matar","22q66i6g","-","NVIDIA TITAN RTX","finished","2024-01-11T00:00:21.000Z","","0.9619111461014116","0.9388980977842744","0.8647070157580198","0.7116873988747354","0.04061370596821122","0.03896138242793086","10.24","98.44","0.12401720594650335"
"vgg16 SVHN shuffle_degree: 4 1 fintuning with 5000 samples","2024-01-10T23:43:36.000Z","1018","2024-01-11T00:00:34.000Z","matar","iww54onl","-","NVIDIA TITAN RTX","finished","2024-01-11T00:00:34.000Z","","0.9703964401060388","0.9431094768948544","0.8175860004799169","0.5950008667575883","0.030672111351602492","0.02976531009823774","16.06","99.04","0.07217842514721594"
